transaction_id,complaint_id,account_id,amount,timestamp,hour,day_of_week,transaction_type,sender_account,receiver_account,previous_withdrawal_location,distance_from_previous_location,withdrawal_frequency,average_withdrawal_amount,account_age_days,transaction_velocity,linked_accounts,device_count,location_id,latitude,longitude,historical_location_frequency,time_since_last_withdrawal,is_hotspot_location,risk_label
TXN100795,CMP-1795,ACC00060,4998.54,2025-04-03T21:00:00,21,3,Wallet,ACC00450,ACC00060,ATM-BEN-020,24.75,1,2880.51,115,4.61,80,6,ATM-BEN-001,13.055118,77.630117,6,47.88,True,LOW
TXN100796,CMP-1796,ACC00036,18658.61,2025-06-26T22:00:00,22,3,IMPS,ACC00127,ACC00036,ATM-MUM-060,1120.29,3,4531.18,15,5.07,55,9,ATM-DEL-013,28.505783,77.214124,14,17.09,True,HIGH
TXN100797,CMP-1797,ACC00006,12740.59,2025-01-22T09:00:00,9,2,Wallet,ACC00122,ACC00006,ATM-JAI-038,243.4,1,4732.22,64,2.87,69,7,ATM-DEL-000,28.568734,77.371257,13,39.37,True,HIGH
TXN100798,CMP-1798,ACC00009,3159.7,2025-02-09T03:00:00,3,6,Wallet,ACC00348,ACC00009,ATM-BEN-057,1721.52,1,4926.78,17,1.3,61,8,ATM-DEL-002,28.490067,77.085158,9,51.41,True,LOW
TXN100799,CMP-1799,ACC00086,40897.67,2025-02-17T23:00:00,23,0,NEFT,ACC00314,ACC00086,ATM-MUM-048,1452.28,6,2445.84,66,5.67,58,4,ATM-PAT-008,25.523627,85.146512,16,3.39,True,MEDIUM
TXN100800,CMP-1800,ACC00094,3254.24,2025-07-08T08:00:00,8,1,Wallet,ACC00216,ACC00094,ATM-DEL-054,15.49,2,3598.64,104,4.91,76,5,ATM-DEL-010,28.654167,77.079218,17,38.12,True,LOW
TXN100801,CMP-1801,ACC00062,12131.98,2025-03-23T15:00:00,15,6,RTGS,ACC00137,ACC00062,ATM-BEN-055,1752.71,0,5156.6,77,6.33,59,5,ATM-DEL-010,28.654167,77.079218,18,4.47,True,HIGH
TXN100802,CMP-1802,ACC00049,2463.21,2025-07-31T19:00:00,19,3,IMPS,ACC00412,ACC00049,ATM-JAI-024,449.2,3,1635.14,138,5.94,81,5,ATM-KAN-014,26.483169,80.168622,21,27.35,True,MEDIUM
TXN100803,CMP-1803,ACC00034,19177.58,2025-07-18T03:00:00,3,4,UPI,ACC00423,ACC00034,ATM-LUC-046,77.35,2,2943.64,47,5.58,45,9,ATM-KAN-012,26.434085,80.434563,18,44.35,True,CRITICAL
TXN100804,CMP-1804,ACC00059,3663.45,2025-01-07T18:00:00,18,1,Wallet,ACC00243,ACC00059,ATM-MUM-022,1196.26,1,4358.66,70,6.95,58,6,ATM-LUC-005,26.67411,81.115368,14,18.32,True,MEDIUM
TXN100805,CMP-1805,ACC00081,3309.53,2025-07-31T01:00:00,1,3,NEFT,ACC00251,ACC00081,ATM-MUM-068,1143.8,4,4605.93,30,7.42,74,8,ATM-DEL-010,28.654167,77.079218,17,29.97,True,HIGH
TXN100806,CMP-1806,ACC00066,6931.41,2025-05-22T22:00:00,22,3,IMPS,ACC00144,ACC00066,ATM-JAI-080,524.62,2,3529.84,39,6.55,61,5,ATM-LUC-005,26.67411,81.115368,15,62.83,True,LOW
TXN100807,CMP-1807,ACC00093,3185.1,2025-03-13T21:00:00,21,3,UPI,ACC00336,ACC00093,ATM-MUM-049,1479.56,1,2825.74,18,4.42,65,5,ATM-PAT-003,25.43501,85.269423,23,54.89,True,LOW
TXN100808,CMP-1808,ACC00075,2034.74,2025-06-24T05:00:00,5,1,Wallet,ACC00322,ACC00075,ATM-BEN-067,1589.94,2,4464.86,101,5.66,51,8,ATM-PAT-003,25.43501,85.269423,21,51.21,True,LOW
TXN100809,CMP-1809,ACC00060,4837.77,2025-01-17T04:00:00,4,4,Wallet,ACC00122,ACC00060,ATM-DEL-002,1717.21,1,2769.25,109,4.02,80,7,ATM-BEN-001,13.055118,77.630117,8,9.62,True,LOW
TXN100810,CMP-1810,ACC00089,3191.36,2025-01-22T16:00:00,16,2,Wallet,ACC00371,ACC00089,ATM-LUC-046,100.45,3,3398.91,21,4.23,62,4,ATM-KAN-007,26.335357,80.217926,12,36.34,True,MEDIUM
TXN100811,CMP-1811,ACC00001,5101.88,2025-07-23T19:00:00,19,2,Wallet,ACC00142,ACC00001,ATM-JAI-066,963.99,5,2779.29,174,6.91,77,5,ATM-PAT-003,25.43501,85.269423,23,32.75,True,LOW
TXN100812,CMP-1812,ACC00082,24870.84,2025-01-22T15:00:00,15,2,Card,ACC00283,ACC00082,ATM-LUC-037,433.64,4,3414.33,76,6.41,57,6,ATM-DEL-010,28.654167,77.079218,16,13.14,True,CRITICAL
TXN100813,CMP-1813,ACC00073,8893.35,2025-03-21T20:00:00,20,4,IMPS,ACC00182,ACC00073,ATM-BEN-085,1619.12,2,3627.9,61,3.16,67,7,ATM-PAT-006,25.713779,85.034042,19,24.5,True,MEDIUM
TXN100814,CMP-1814,ACC00090,725.36,2025-06-15T09:00:00,9,6,Card,ACC00495,ACC00090,ATM-MUM-009,1118.9,5,6517.55,156,6.67,78,4,ATM-KAN-014,26.483169,80.168622,20,30.58,True,MEDIUM
TXN100815,CMP-1815,ACC00080,4165.07,2025-05-05T19:00:00,19,0,Wallet,ACC00460,ACC00080,ATM-DEL-002,401.8,3,1482.13,1,4.73,65,3,ATM-KAN-012,26.434085,80.434563,17,7.58,True,MEDIUM
TXN100816,CMP-1816,ACC00034,2081.72,2025-05-02T16:00:00,16,4,UPI,ACC00251,ACC00034,ATM-LUC-005,72.79,2,2778.97,53,3.69,46,7,ATM-KAN-012,26.434085,80.434563,17,39.92,True,LOW
TXN100817,CMP-1817,ACC00042,2791.99,2025-06-09T07:00:00,7,0,Card,ACC00450,ACC00042,ATM-KAN-095,424.86,0,4512.82,20,5.57,79,3,ATM-DEL-010,28.654167,77.079218,17,26.57,True,LOW
TXN100818,CMP-1818,ACC00046,11327.62,2025-04-01T20:00:00,20,1,UPI,ACC00126,ACC00046,ATM-DEL-065,1135.16,4,3216.74,67,4.91,64,7,ATM-MUM-019,19.142324,72.856155,3,20.85,False,MEDIUM
TXN100819,CMP-1819,ACC00090,4458.48,2025-06-13T20:00:00,20,4,RTGS,ACC00189,ACC00090,ATM-KAN-026,33.41,5,7946.45,176,8.66,76,3,ATM-KAN-014,26.483169,80.168622,21,26.95,True,LOW
TXN100820,CMP-1820,ACC00083,1193.4,2025-01-15T06:00:00,6,2,UPI,ACC00222,ACC00083,ATM-KAN-077,368.04,3,2414.31,18,5.88,60,4,ATM-DEL-004,28.650301,77.283906,11,53.38,True,LOW
TXN100821,CMP-1821,ACC00028,2349.17,2025-02-13T11:00:00,11,3,RTGS,ACC00485,ACC00028,ATM-HYD-036,1044.05,3,4191.34,191,4.63,57,6,ATM-KAN-014,26.483169,80.168622,20,56.48,True,LOW
TXN100822,CMP-1822,ACC00047,16059.03,2025-04-14T11:00:00,11,0,UPI,ACC00241,ACC00047,ATM-PAT-073,865.03,2,6832.9,43,5.31,65,8,ATM-DEL-010,28.654167,77.079218,17,45.28,True,HIGH
TXN100823,CMP-1823,ACC00086,19255.11,2025-05-18T11:00:00,11,6,IMPS,ACC00340,ACC00086,ATM-BEN-055,1734.46,6,2722.02,67,5.5,58,5,ATM-DEL-002,28.490067,77.085158,10,53.83,True,HIGH
TXN100826,CMP-1826,ACC00018,2919.57,2025-07-14T07:00:00,7,0,RTGS,ACC00241,ACC00018,ATM-MUM-083,1161.12,5,2627.41,38,5.8,74,7,ATM-DEL-000,28.568734,77.371257,13,46.13,True,MEDIUM
TXN100827,CMP-1827,ACC00087,2045.44,2025-01-01T09:00:00,9,2,UPI,ACC00250,ACC00087,ATM-KAN-087,362.47,3,1575.02,64,2.7,71,7,ATM-DEL-000,28.568734,77.371257,14,58.54,True,HIGH
TXN100828,CMP-1828,ACC00082,10562.61,2025-08-13T02:00:00,2,2,UPI,ACC00315,ACC00082,ATM-KAN-012,396.48,4,3961.06,79,2.68,57,7,ATM-DEL-004,28.650301,77.283906,12,19.3,True,CRITICAL
TXN100829,CMP-1829,ACC00066,12238.22,2025-03-15T19:00:00,19,5,UPI,ACC00218,ACC00066,ATM-BEN-088,1560.8,2,3814.01,40,4.19,60,3,ATM-LUC-005,26.67411,81.115368,15,5.04,True,CRITICAL
TXN100830,CMP-1830,ACC00041,11360.52,2025-08-16T17:00:00,17,5,Card,ACC00435,ACC00041,ATM-KAN-030,513.55,2,1756.19,25,6.84,65,6,ATM-PAT-003,25.43501,85.269423,21,11.46,True,MEDIUM
TXN100831,CMP-1831,ACC00016,5655.01,2025-03-22T05:00:00,5,5,IMPS,ACC00334,ACC00016,ATM-KAN-096,1142.38,3,4717.33,220,4.9,59,5,ATM-MUM-009,19.0515,72.802542,14,57.97,True,LOW
TXN100832,CMP-1832,ACC00036,6709.97,2025-07-04T05:00:00,5,4,NEFT,ACC00216,ACC00036,ATM-LUC-046,408.42,3,3652.72,5,8.62,55,8,ATM-DEL-013,28.505783,77.214124,14,3.36,True,LOW
TXN100833,CMP-1833,ACC00021,1947.96,2025-01-29T05:00:00,5,2,UPI,ACC00245,ACC00021,ATM-LUC-037,454.27,3,2976.73,27,6.44,67,7,ATM-PAT-003,25.43501,85.269423,23,6.86,True,MEDIUM
TXN100835,CMP-1835,ACC00040,6923.07,2025-06-28T19:00:00,19,5,Card,ACC00159,ACC00040,ATM-MUM-042,1146.77,4,2407.84,1,0.26,67,9,ATM-DEL-013,28.505783,77.214124,14,37.75,True,MEDIUM
TXN100836,CMP-1836,ACC00090,2689.4,2025-06-24T00:00:00,0,1,IMPS,ACC00194,ACC00090,ATM-MUM-048,1112.77,4,8243.16,164,4.63,76,4,ATM-KAN-014,26.483169,80.168622,22,10.03,True,LOW
TXN100837,CMP-1837,ACC00020,757.9,2025-07-30T07:00:00,7,2,NEFT,ACC00290,ACC00020,ATM-PAT-073,505.33,3,3094.33,60,4.64,61,2,ATM-KAN-014,26.483169,80.168622,21,63.75,True,MEDIUM
TXN100838,CMP-1838,ACC00058,15168.09,2025-07-23T21:00:00,21,2,RTGS,ACC00355,ACC00058,ATM-DEL-013,16.87,2,5177.48,22,4.97,54,6,ATM-DEL-000,28.568734,77.371257,15,4.65,True,HIGH
TXN100839,CMP-1839,ACC00060,3112.41,2025-03-11T12:00:00,12,1,Wallet,ACC00431,ACC00060,ATM-PAT-039,1588.39,1,2719.48,120,3.54,81,6,ATM-BEN-001,13.055118,77.630117,6,1.26,True,MEDIUM
TXN100840,CMP-1840,ACC00056,1126.56,2025-09-06T02:00:00,2,5,Card,ACC00389,ACC00056,ATM-DEL-004,0.0,5,4302.9,47,3.68,61,8,ATM-DEL-004,28.650301,77.283906,12,6.93,True,LOW
TXN100841,CMP-1841,ACC00070,2491.29,2025-04-22T01:00:00,1,1,RTGS,ACC00120,ACC00070,ATM-DEL-053,390.52,1,3886.88,27,3.45,59,2,ATM-KAN-012,26.434085,80.434563,17,19.99,True,LOW
TXN100842,CMP-1842,ACC00041,9642.08,2025-04-25T23:00:00,23,4,UPI,ACC00328,ACC00041,ATM-BEN-084,1616.44,3,1877.3,16,4.55,66,7,ATM-PAT-003,25.43501,85.269423,23,8.22,True,MEDIUM
TXN100843,CMP-1843,ACC00002,19840.55,2025-05-20T20:00:00,20,1,UPI,ACC00492,ACC00002,ATM-MUM-049,1473.08,3,2737.4,141,6.83,46,6,ATM-PAT-008,25.523627,85.146512,16,41.93,True,MEDIUM
TXN100844,CMP-1844,ACC00062,13357.8,2025-09-16T07:00:00,7,1,UPI,ACC00362,ACC00062,ATM-MUM-075,1135.62,1,5082.01,66,6.13,59,7,ATM-DEL-010,28.654167,77.079218,16,2.7,True,HIGH
TXN100845,CMP-1845,ACC00018,1708.19,2025-08-27T17:00:00,17,2,NEFT,ACC00441,ACC00018,ATM-LUC-056,402.27,4,2421.09,45,3.7,73,6,ATM-DEL-000,28.568734,77.371257,14,25.11,True,LOW
TXN100846,CMP-1846,ACC00044,32235.09,2025-01-06T18:00:00,18,0,IMPS,ACC00290,ACC00044,ATM-MUM-042,1164.23,2,6301.65,59,5.38,63,6,ATM-DEL-004,28.650301,77.283906,11,58.47,True,HIGH
TXN100847,CMP-1847,ACC00056,962.99,2025-02-06T10:00:00,10,3,Wallet,ACC00210,ACC00056,ATM-HYD-081,1253.46,4,3843.87,54,4.23,62,7,ATM-DEL-004,28.650301,77.283906,12,33.41,True,LOW
TXN100848,CMP-1848,ACC00054,3375.35,2025-01-31T20:00:00,20,4,Card,ACC00183,ACC00054,ATM-DEL-092,829.7,2,4227.08,1,5.18,60,6,ATM-PAT-006,25.713779,85.034042,18,60.27,True,LOW
TXN100849,CMP-1849,ACC00060,5409.27,2025-07-28T23:00:00,23,0,NEFT,ACC00173,ACC00060,ATM-PAT-039,849.45,2,3162.09,123,6.08,80,7,ATM-DEL-002,28.490067,77.085158,10,19.54,True,MEDIUM
TXN100850,CMP-1850,ACC00011,3386.53,2025-08-17T22:00:00,22,6,Card,ACC00402,ACC00011,ATM-PAT-003,15.79,0,4420.82,28,5.52,68,6,ATM-PAT-008,25.523627,85.146512,17,24.68,True,MEDIUM
TXN100851,CMP-1851,ACC00072,3794.7,2025-06-03T16:00:00,16,1,Wallet,ACC00384,ACC00072,ATM-BEN-062,855.08,7,7460.64,13,6.97,69,2,ATM-MUM-009,19.0515,72.802542,15,31.54,True,LOW
TXN100852,CMP-1852,ACC00062,33605.88,2025-08-04T15:00:00,15,0,Card,ACC00295,ACC00062,ATM-LUC-040,427.44,1,4390.46,55,6.26,60,7,ATM-DEL-010,28.654167,77.079218,18,34.25,True,MEDIUM
TXN100853,CMP-1853,ACC00059,2448.36,2025-01-31T09:00:00,9,4,UPI,ACC00352,ACC00059,ATM-KAN-018,519.03,2,4746.18,57,2.41,57,5,ATM-PAT-003,25.43501,85.269423,21,47.07,True,MEDIUM
TXN100856,CMP-1856,ACC00046,20380.33,2025-01-31T16:00:00,16,4,IMPS,ACC00134,ACC00046,ATM-KAN-007,96.92,3,3326.33,65,1.96,63,6,ATM-LUC-005,26.67411,81.115368,16,23.95,True,HIGH
TXN100857,CMP-1857,ACC00088,377.4,2025-05-13T14:00:00,14,1,IMPS,ACC00421,ACC00088,ATM-MUM-019,1148.75,2,13690.34,136,5.72,75,7,ATM-DEL-004,28.650301,77.283906,11,28.58,True,LOW
TXN100858,CMP-1858,ACC00007,2075.15,2025-07-19T15:00:00,15,5,NEFT,ACC00232,ACC00007,ATM-JAI-024,923.84,2,2793.22,48,8.04,56,8,ATM-MUM-009,19.0515,72.802542,15,36.26,True,MEDIUM
TXN100859,CMP-1859,ACC00034,8896.38,2025-05-19T17:00:00,17,0,UPI,ACC00282,ACC00034,ATM-MUM-032,1131.72,1,2638.11,48,3.22,46,9,ATM-KAN-012,26.434085,80.434563,18,51.92,True,MEDIUM
TXN100860,CMP-1860,ACC00009,39300.57,2025-08-29T19:00:00,19,4,RTGS,ACC00249,ACC00009,ATM-PAT-008,863.8,0,4578.91,21,6.51,63,9,ATM-DEL-002,28.490067,77.085158,10,59.01,True,HIGH
TXN100861,CMP-1861,ACC00040,8875.91,2025-08-29T14:00:00,14,4,IMPS,ACC00378,ACC00040,ATM-KAN-059,395.2,5,2831.03,14,3.3,66,7,ATM-DEL-010,28.654167,77.079218,17,54.79,True,MEDIUM
TXN100862,CMP-1862,ACC00045,8155.8,2025-05-24T05:00:00,5,5,UPI,ACC00149,ACC00045,ATM-DEL-047,406.59,3,6434.52,40,5.64,70,3,ATM-KAN-012,26.434085,80.434563,16,50.74,True,LOW
TXN100863,CMP-1863,ACC00052,5721.8,2025-06-21T13:00:00,13,5,RTGS,ACC00290,ACC00052,ATM-BEN-084,864.9,4,3212.26,41,3.6,58,6,ATM-MUM-009,19.0515,72.802542,16,47.31,True,MEDIUM
TXN100864,CMP-1864,ACC00024,1849.54,2025-05-17T18:00:00,18,5,RTGS,ACC00179,ACC00024,ATM-HYD-044,622.62,0,4322.38,16,4.97,73,6,ATM-MUM-009,19.0515,72.802542,14,3.76,True,MEDIUM
TXN100865,CMP-1865,ACC00009,7089.1,2025-05-03T11:00:00,11,5,Card,ACC00313,ACC00009,ATM-DEL-054,31.27,0,4882.6,12,4.6,62,8,ATM-DEL-000,28.568734,77.371257,13,61.62,True,LOW
TXN100866,CMP-1866,ACC00046,2222.62,2025-04-18T04:00:00,4,4,Wallet,ACC00278,ACC00046,ATM-MUM-032,1198.71,3,3289.81,68,5.24,63,5,ATM-LUC-005,26.67411,81.115368,15,30.0,True,LOW
TXN100867,CMP-1867,ACC00003,1952.27,2025-05-30T20:00:00,20,4,RTGS,ACC00188,ACC00003,ATM-PAT-028,845.39,2,7235.38,66,4.43,76,8,ATM-DEL-004,28.650301,77.283906,10,62.69,True,MEDIUM
TXN100868,CMP-1868,ACC00029,1020.71,2025-01-23T04:00:00,4,3,Card,ACC00455,ACC00029,ATM-BEN-015,1730.05,2,4168.61,28,3.27,47,7,ATM-DEL-000,28.568734,77.371257,14,23.81,True,LOW
TXN100869,CMP-1869,ACC00014,3461.68,2025-05-22T05:00:00,5,3,Wallet,ACC00317,ACC00014,ATM-JAI-058,240.49,3,2430.97,26,4.79,89,7,ATM-DEL-004,28.650301,77.283906,11,58.05,True,MEDIUM
TXN100870,CMP-1870,ACC00084,2086.34,2025-03-05T19:00:00,19,2,RTGS,ACC00200,ACC00084,ATM-MUM-032,1198.71,3,3488.44,39,4.53,69,6,ATM-LUC-005,26.67411,81.115368,16,39.68,True,LOW
TXN100871,CMP-1871,ACC00038,1694.1,2025-05-29T13:00:00,13,3,Wallet,ACC00229,ACC00038,ATM-DEL-072,6.64,1,5290.67,26,0.69,76,4,ATM-DEL-002,28.490067,77.085158,8,33.11,True,MEDIUM
TXN100874,CMP-1874,ACC00012,4192.98,2025-06-01T13:00:00,13,6,Wallet,ACC00358,ACC00012,ATM-LUC-037,1581.93,3,3721.27,68,1.47,76,4,ATM-BEN-001,13.055118,77.630117,6,70.23,True,LOW
TXN100875,CMP-1875,ACC00036,42134.98,2025-05-10T05:00:00,5,5,IMPS,ACC00466,ACC00036,ATM-DEL-000,16.87,3,4398.14,16,3.41,54,7,ATM-DEL-013,28.505783,77.214124,14,33.56,True,HIGH
TXN100878,CMP-1878,ACC00014,8580.65,2025-03-23T17:00:00,17,6,Wallet,ACC00363,ACC00014,ATM-BEN-085,1606.9,2,2538.81,34,6.07,89,8,ATM-PAT-008,25.523627,85.146512,17,61.59,True,MEDIUM
TXN100879,CMP-1879,ACC00063,788.29,2025-09-14T18:00:00,18,6,IMPS,ACC00156,ACC00063,ATM-MUM-083,1149.67,3,2400.64,16,6.3,72,5,ATM-DEL-011,28.539072,77.16089,14,14.38,True,MEDIUM
TXN100880,CMP-1880,ACC00014,3314.29,2025-05-22T00:00:00,0,3,RTGS,ACC00142,ACC00014,ATM-MUM-075,1450.3,2,2625.2,44,7.0,88,8,ATM-PAT-008,25.523627,85.146512,17,34.06,True,MEDIUM
TXN100883,CMP-1883,ACC00013,3162.54,2025-02-26T02:00:00,2,2,Card,ACC00445,ACC00013,ATM-KAN-014,0.0,3,3477.57,53,3.82,68,5,ATM-KAN-014,26.483169,80.168622,20,60.56,True,HIGH
TXN100884,CMP-1884,ACC00051,5349.25,2025-01-07T09:00:00,9,1,UPI,ACC00161,ACC00051,ATM-DEL-000,840.92,2,1665.87,31,5.13,58,5,ATM-PAT-008,25.523627,85.146512,17,54.11,True,LOW
TXN100885,CMP-1885,ACC00025,2501.36,2025-04-13T14:00:00,14,6,Wallet,ACC00133,ACC00025,ATM-DEL-053,1751.15,4,2401.88,170,1.37,69,7,ATM-BEN-020,12.835534,77.592864,1,5.32,False,MEDIUM
TXN100886,CMP-1886,ACC00092,26541.92,2025-09-08T12:00:00,12,0,UPI,ACC00219,ACC00092,ATM-MUM-042,1113.33,2,1983.14,23,4.37,73,4,ATM-KAN-007,26.335357,80.217926,10,3.96,True,CRITICAL
TXN100887,CMP-1887,ACC00082,2462.25,2025-06-23T12:00:00,12,0,Card,ACC00487,ACC00082,ATM-KAN-007,24.21,3,3324.83,78,5.04,55,6,ATM-KAN-012,26.434085,80.434563,18,7.08,True,LOW
TXN100888,CMP-1888,ACC00018,1516.06,2025-01-06T08:00:00,8,0,NEFT,ACC00348,ACC00018,ATM-BEN-017,1713.31,5,2234.44,41,4.97,73,7,ATM-DEL-011,28.539072,77.16089,14,5.77,True,LOW
TXN100889,CMP-1889,ACC00080,40078.27,2025-02-05T17:00:00,17,2,IMPS,ACC00350,ACC00080,ATM-PAT-008,1458.58,2,1436.39,12,4.76,65,2,ATM-MUM-009,19.0515,72.802542,16,30.47,True,HIGH
TXN100890,CMP-1890,ACC00003,7649.62,2025-08-11T10:00:00,10,0,UPI,ACC00134,ACC00003,ATM-KAN-030,384.13,2,7199.27,54,3.91,78,7,ATM-DEL-004,28.650301,77.283906,11,8.1,True,LOW
TXN100891,CMP-1891,ACC00079,7317.06,2025-05-15T11:00:00,11,3,IMPS,ACC00178,ACC00079,ATM-BEN-088,1599.46,2,1958.42,21,6.47,64,7,ATM-PAT-008,25.523627,85.146512,16,55.74,True,MEDIUM
TXN100892,CMP-1892,ACC00084,50190.47,2025-03-26T04:00:00,4,2,IMPS,ACC00338,ACC00084,ATM-DEL-094,4.87,3,3139.98,43,5.04,69,7,ATM-DEL-010,28.654167,77.079218,17,18.1,True,CRITICAL
TXN100893,CMP-1893,ACC00097,3799.26,2025-02-23T20:00:00,20,6,Card,ACC00376,ACC00097,ATM-PAT-076,14.05,1,3706.03,47,4.73,73,7,ATM-PAT-003,25.43501,85.269423,22,62.18,True,LOW
TXN100894,CMP-1894,ACC00048,8890.28,2025-06-26T06:00:00,6,3,Wallet,ACC00330,ACC00048,ATM-KAN-030,18.62,3,1616.46,107,4.37,70,5,ATM-KAN-012,26.434085,80.434563,16,43.23,True,MEDIUM
TXN100895,CMP-1895,ACC00099,3055.66,2025-07-25T02:00:00,2,4,NEFT,ACC00385,ACC00099,ATM-HYD-036,1269.59,3,5398.6,187,5.18,69,4,ATM-DEL-000,28.568734,77.371257,14,1.99,True,LOW
TXN100896,CMP-1896,ACC00049,8588.68,2025-05-15T17:00:00,17,3,IMPS,ACC00168,ACC00049,ATM-DEL-086,383.71,3,1723.83,136,6.5,82,6,ATM-KAN-014,26.483169,80.168622,22,18.4,True,MEDIUM
TXN100897,CMP-1897,ACC00069,1487.29,2025-08-30T17:00:00,17,5,NEFT,ACC00437,ACC00069,ATM-BEN-050,1615.92,3,1408.07,83,4.69,70,3,ATM-PAT-003,25.43501,85.269423,22,61.51,True,LOW
TXN100898,CMP-1898,ACC00033,5313.36,2025-07-01T04:00:00,4,1,Wallet,ACC00359,ACC00033,ATM-PAT-076,853.88,1,5294.43,30,6.6,59,5,ATM-DEL-004,28.650301,77.283906,10,59.53,True,LOW
TXN100900,CMP-1900,ACC00094,8971.93,2025-05-06T01:00:00,1,1,RTGS,ACC00287,ACC00094,ATM-MUM-019,1141.18,3,3400.02,83,6.05,76,6,ATM-DEL-010,28.654167,77.079218,17,63.55,True,LOW
TXN100901,CMP-1901,ACC00045,1637.43,2025-07-05T21:00:00,21,5,RTGS,ACC00319,ACC00045,ATM-JAI-045,455.96,2,5715.55,40,3.53,69,2,ATM-KAN-012,26.434085,80.434563,18,20.22,True,LOW
TXN100902,CMP-1902,ACC00039,2691.86,2025-02-01T17:00:00,17,5,IMPS,ACC00226,ACC00039,ATM-JAI-024,540.77,5,2387.13,80,5.35,69,4,ATM-LUC-005,26.67411,81.115368,16,68.61,True,LOW
TXN100903,CMP-1903,ACC00068,2700.05,2025-05-07T00:00:00,0,2,RTGS,ACC00272,ACC00068,ATM-HYD-052,1063.83,3,1933.56,24,1.11,61,4,ATM-JAI-066,26.775552,75.728841,0,43.57,False,LOW
TXN100904,CMP-1904,ACC00053,12070.53,2025-03-14T03:00:00,3,4,NEFT,ACC00390,ACC00053,ATM-KAN-012,72.79,2,1387.63,98,4.6,80,4,ATM-LUC-005,26.67411,81.115368,15,33.18,True,HIGH
TXN100905,CMP-1905,ACC00049,5742.82,2025-03-08T18:00:00,18,5,IMPS,ACC00262,ACC00049,ATM-MUM-083,1124.86,3,1723.61,145,3.35,80,7,ATM-KAN-014,26.483169,80.168622,20,3.82,True,LOW
TXN100906,CMP-1906,ACC00043,3338.28,2025-08-11T17:00:00,17,0,UPI,ACC00453,ACC00043,ATM-MUM-083,5.96,3,8638.69,119,5.5,64,4,ATM-MUM-009,19.0515,72.802542,15,40.88,True,LOW
TXN100908,CMP-1908,ACC00038,3124.28,2025-07-08T20:00:00,20,1,NEFT,ACC00247,ACC00038,ATM-DEL-002,12.72,0,5471.64,25,6.13,74,4,ATM-DEL-013,28.505783,77.214124,16,21.45,True,MEDIUM
TXN100909,CMP-1909,ACC00012,5722.31,2025-08-10T00:00:00,0,6,RTGS,ACC00467,ACC00012,ATM-MUM-034,1136.06,4,3240.23,65,6.72,76,4,ATM-KAN-096,26.594051,80.379817,1,50.55,False,LOW
TXN100910,CMP-1910,ACC00009,1336.55,2025-01-17T07:00:00,7,4,RTGS,ACC00318,ACC00009,ATM-PAT-063,866.72,1,4263.07,9,2.24,62,7,ATM-DEL-002,28.490067,77.085158,8,22.42,True,MEDIUM
TXN100911,CMP-1911,ACC00040,913.9,2025-02-16T06:00:00,6,6,UPI,ACC00321,ACC00040,ATM-BEN-074,1745.55,5,2733.24,9,4.32,65,8,ATM-DEL-013,28.505783,77.214124,14,7.5,True,LOW
TXN100912,CMP-1912,ACC00023,18257.7,2025-07-23T18:00:00,18,2,IMPS,ACC00443,ACC00023,ATM-LUC-071,1570.24,3,5391.75,8,8.1,56,4,ATM-BEN-001,13.055118,77.630117,7,10.67,True,HIGH
TXN100913,CMP-1913,ACC00095,3108.16,2025-01-30T06:00:00,6,3,IMPS,ACC00209,ACC00095,ATM-BEN-062,1522.22,4,7891.18,43,5.0,61,6,ATM-KAN-007,26.335357,80.217926,12,8.8,True,MEDIUM
TXN100914,CMP-1914,ACC00007,3022.36,2025-09-13T11:00:00,11,5,UPI,ACC00389,ACC00007,ATM-MUM-078,1181.62,2,2445.42,47,5.62,56,7,ATM-LUC-005,26.67411,81.115368,16,53.33,True,MEDIUM
TXN100915,CMP-1915,ACC00087,7462.77,2025-04-21T09:00:00,9,0,NEFT,ACC00223,ACC00087,ATM-HYD-036,1269.59,2,1345.69,52,3.83,71,8,ATM-DEL-000,28.568734,77.371257,13,31.03,True,MEDIUM
TXN100916,CMP-1916,ACC00052,3836.78,2025-09-03T06:00:00,6,2,IMPS,ACC00132,ACC00052,ATM-BEN-088,839.2,4,2688.83,49,4.66,57,8,ATM-MUM-009,19.0515,72.802542,16,3.45,True,LOW
TXN100917,CMP-1917,ACC00030,20317.45,2025-06-10T20:00:00,20,1,UPI,ACC00231,ACC00030,ATM-BEN-088,1723.86,0,4649.93,49,6.08,63,6,ATM-DEL-011,28.539072,77.16089,16,47.71,True,MEDIUM
TXN100918,CMP-1918,ACC00039,3579.62,2025-04-02T14:00:00,14,2,NEFT,ACC00114,ACC00039,ATM-BEN-062,1578.49,4,2991.06,91,5.37,69,4,ATM-LUC-005,26.67411,81.115368,14,41.53,True,LOW
TXN100920,CMP-1920,ACC00022,18390.81,2025-05-15T06:00:00,6,3,IMPS,ACC00242,ACC00022,ATM-PAT-003,856.3,2,4137.5,49,5.0,76,6,ATM-DEL-000,28.568734,77.371257,15,13.72,True,HIGH
TXN100921,CMP-1921,ACC00010,2408.74,2025-06-28T06:00:00,6,5,Card,ACC00110,ACC00010,ATM-JAI-045,936.69,4,3943.85,22,4.92,64,5,ATM-PAT-008,25.523627,85.146512,15,40.69,True,LOW
